,Beat,OffenseType,Premise,NumOffenses,Hour,day,weekday,month,year,lat,lon,add,dist_stadium,game
2010-07-09,10H30,Burglary,vacant building (commercial),1.0,15.0,9.0,Friday,Jul,2010.0,29.7456099,-95.3479439,"3050 Lamar St, Houston, TX 77003, USA",0.5270381824874883,No Game
2010-07-10,1A10,Theft,stadium/sprts arena/race track,1.0,17.0,10.0,Saturday,Jul,2010.0,29.7572118,-95.3532941,"350 Hamilton St, Houston, TX 77002, USA",0.34935990122194854,Lost Game
2010-07-10,1A10,Theft,commercial parking lot/garage,1.0,23.0,10.0,Saturday,Jul,2010.0,29.7617204,-95.3630984,"450 Travis St, Houston, TX 77002, USA",0.9183730226466409,Lost Game
2010-07-10,10H10,Auto Theft,road/street/sidewalk,1.0,5.0,10.0,Saturday,Jul,2010.0,29.7466582,-95.3295181,"150 Super St, Houston, TX 77011, USA",1.4272782719506265,Lost Game
2010-07-10,10H10,Aggravated Assault,road/street/sidewalk,1.0,9.0,10.0,Saturday,Jul,2010.0,29.7604267,-95.3698028,"Houston, TX, USA",1.189534953654462,Lost Game
2010-07-10,10H10,Theft,apartment,1.0,23.0,10.0,Saturday,Jul,2010.0,29.749058500000004,-95.33027729999999,"4350 Canal St, Houston, TX 77011, USA",1.3471346285185162,Lost Game
2010-07-10,10H30,Burglary,commercial building,1.0,1.0,10.0,Saturday,Jul,2010.0,29.7452679,-95.3515296,"2750 Polk St, Houston, TX 77003, USA",0.48032585247001863,Lost Game
2010-07-10,10H30,Theft,road/street/sidewalk,1.0,23.0,10.0,Saturday,Jul,2010.0,29.747488300000004,-95.3515185,"2650 Lamar St, Houston, TX 77003, USA",0.3288282896288324,Lost Game
2010-07-10,10H30,Theft,road/street/sidewalk,1.0,23.0,10.0,Saturday,Jul,2010.0,29.7470998,-95.3492215,"2850 McKinney St, Houston, TX 77003, USA",0.399876920286005,Lost Game
2010-07-10,10H30,Auto Theft,road/street/sidewalk,1.0,23.0,10.0,Saturday,Jul,2010.0,29.747488300000004,-95.3515185,"2650 Lamar St, Houston, TX 77003, USA",0.3288282896288324,Lost Game
2010-07-10,10H30,Auto Theft,road/street/sidewalk,1.0,23.0,10.0,Saturday,Jul,2010.0,29.7470998,-95.3492215,"2850 McKinney St, Houston, TX 77003, USA",0.399876920286005,Lost Game
2010-07-11,1A10,Theft,bar/night club,1.0,2.0,11.0,Sunday,Jul,2010.0,29.7638588,-95.36135,"150 Travis St, Houston, TX 77002, USA",0.9665315657978255,No Game
2010-07-11,1A10,Aggravated Assault,"parks & recreation, zoo, swim pool",1.0,17.0,11.0,Sunday,Jul,2010.0,29.761716,-95.3698691,"850 Bagby St, Houston, TX 77002, USA",1.2376818804274654,No Game
2010-07-11,10H30,Theft,bar/night club parking lot,1.0,1.0,11.0,Sunday,Jul,2010.0,29.752323,-95.3538247,"2150 Rusk St, Houston, TX 77003, USA",0.08604561953918878,No Game
2010-07-12,1A10,Theft,commercial parking lot/garage,1.0,3.0,12.0,Monday,Jul,2010.0,29.7516565,-95.3665706,"1550 San Jacinto St, Houston, TX 77002, USA",0.8525086434560675,No Game
2010-07-12,1A10,Theft,department/discount store,1.0,10.0,12.0,Monday,Jul,2010.0,29.7560402,-95.3663019,"1150 S Main St, Houston, TX 77002, USA",0.8763871001139557,No Game
2010-07-12,1A10,Theft,police station,1.0,16.0,12.0,Monday,Jul,2010.0,29.7555945,-95.3676767,"1250 Travis St, Houston, TX 77002, USA",0.9474493760851809,No Game
2010-07-12,1A10,Theft,road/street/sidewalk,1.0,18.0,12.0,Monday,Jul,2010.0,29.7632773,-95.3606359,"950 Franklin St, Houston, TX 77002, USA",0.9094698218263615,No Game
2010-07-12,1A10,Theft,government/public building,1.0,23.0,12.0,Monday,Jul,2010.0,29.7555945,-95.3676767,"1250 Travis St, Houston, TX 77002, USA",0.9474493760851809,No Game
2010-07-12,10H10,Auto Theft,driveway,1.0,3.0,12.0,Monday,Jul,2010.0,29.757961100000006,-95.340398,"450 Middle St, Houston, TX 77003, USA",0.8232686716624384,No Game
2010-07-13,1A10,Theft,office building,1.0,8.0,13.0,Tuesday,Jul,2010.0,29.754293800000006,-95.3729056,"1650 Smith St, Houston, TX 77002, USA",1.2408279303358185,No Game
2010-07-13,1A10,Theft,other/unknown,1.0,11.0,13.0,Tuesday,Jul,2010.0,29.7498302,-95.3709356,"1950 S Main St, Houston, TX 77002, USA",1.125937474055636,No Game
2010-07-13,1A10,Burglary,restaurant/cafeteria,1.0,15.0,13.0,Tuesday,Jul,2010.0,29.7596685,-95.3604349,"1150 Prairie St, Houston, TX 77002, USA",0.7055583115017736,No Game
2010-07-13,10H30,Theft,road/street/sidewalk,1.0,17.0,13.0,Tuesday,Jul,2010.0,29.756494,-95.3516652,"2050 Congress Ave, Houston, TX 77002, USA",0.29904080409351896,No Game
2010-07-13,10H30,Theft,"vacant single occupancy residence (houses,townhouses,duplexes, etc.)",1.0,23.0,13.0,Tuesday,Jul,2010.0,29.7508374,-95.3485517,"650 Nagle St, Houston, TX 77003, USA",0.24960920790931215,No Game
2010-07-14,1A10,Theft,road/street/sidewalk,1.0,2.0,14.0,Wednesday,Jul,2010.0,29.7578696,-95.3710204,"450 Dallas St, Houston, TX 77002, USA",1.1852732058870563,No Game
2010-07-14,1A10,Theft,office building,1.0,10.0,14.0,Wednesday,Jul,2010.0,29.7523814,-95.37254329999999,"650 Jefferson St, Houston, TX 77002, USA",1.21071973204882,No Game
2010-07-14,1A10,Theft,physician's office,1.0,11.0,14.0,Wednesday,Jul,2010.0,29.7482893,-95.367314,"1350 St Joseph Pkwy, Houston, TX 77002, USA",0.9359780170156102,No Game
2010-07-14,1A10,Theft,other/unknown,1.0,11.0,14.0,Wednesday,Jul,2010.0,29.764066,-95.3618728,"150 Milam St, Houston, TX 77002, USA",0.9960395109461895,No Game
2010-07-14,1A10,Theft,office building,1.0,12.0,14.0,Wednesday,Jul,2010.0,29.7538862,-95.3689692,"850 Bell St, Houston, TX 77002, USA",1.0025865955917914,No Game
2010-07-14,1A10,Theft,convenience store,1.0,16.0,14.0,Wednesday,Jul,2010.0,29.7574534,-95.3648366,"950 S Main St, Houston, TX 77002, USA",0.8304265259335675,No Game
2010-07-14,10H10,Robbery,convenience store parking lot,1.0,10.0,14.0,Wednesday,Jul,2010.0,29.7545521,-95.3346215,"3350 Navigation Blvd, Houston, TX 77003, USA",1.0807262296531592,No Game
2010-07-14,10H10,Burglary,warehouse,1.0,16.0,14.0,Wednesday,Jul,2010.0,29.754550899999995,-95.3346182,"3450 Navigation Blvd, Houston, TX 77003, USA",1.0809099451452555,No Game
2010-07-14,10H30,Theft,bar/night club parking lot,1.0,0.0,14.0,Wednesday,Jul,2010.0,29.7511977,-95.3561884,"2050 McKinney St, Houston, TX 77003, USA",0.23792809366585296,No Game
2010-07-14,10H30,Theft,bar/night club parking lot,1.0,0.0,14.0,Wednesday,Jul,2010.0,29.7511977,-95.3561884,"2050 McKinney St, Houston, TX 77003, USA",0.23792809366585296,No Game
2010-07-14,10H30,Theft,bar/night club parking lot,1.0,0.0,14.0,Wednesday,Jul,2010.0,29.7511977,-95.3561884,"2050 McKinney St, Houston, TX 77003, USA",0.23792809366585296,No Game
2010-07-14,10H30,Theft,bar/night club parking lot,1.0,0.0,14.0,Wednesday,Jul,2010.0,29.7511977,-95.3561884,"2050 McKinney St, Houston, TX 77003, USA",0.23792809366585296,No Game
2010-07-14,10H30,Theft,bar/night club parking lot,1.0,1.0,14.0,Wednesday,Jul,2010.0,29.7511977,-95.3561884,"2050 McKinney St, Houston, TX 77003, USA",0.23792809366585296,No Game
2010-07-15,1A10,Theft,commercial building,1.0,6.0,15.0,Thursday,Jul,2010.0,29.74802889999999,-95.4864707,"1850 Fountain View Dr, Houston, TX 77057, USA",8.063228296212532,No Game
2010-07-15,1A10,Theft,commercial parking lot/garage,1.0,7.0,15.0,Thursday,Jul,2010.0,29.7612001,-95.361264,"405 S Main St, Houston, TX 77002, USA",0.8173612581123592,No Game
2010-07-15,1A10,Theft,commercial parking lot/garage,1.0,7.0,15.0,Thursday,Jul,2010.0,29.7612001,-95.361264,"405 S Main St, Houston, TX 77002, USA",0.8173612581123592,No Game
2010-07-15,1A10,Auto Theft,road/street/sidewalk,1.0,9.0,15.0,Thursday,Jul,2010.0,29.7588359,-95.3572908,"1450 Preston St, Houston, TX 77002, USA",0.5434243990748852,No Game
2010-07-15,1A10,Theft,road/street/sidewalk,1.0,11.0,15.0,Thursday,Jul,2010.0,29.748621000000004,-95.457695,"1900 West Loop S suite 1550, Houston, TX 77027, USA",6.333371151538921,No Game
2010-07-15,1A10,Theft,office building,1.0,12.0,15.0,Thursday,Jul,2010.0,29.7573679,-95.3701196,"550 Dallas St, Houston, TX 77002, USA",1.1228721961343069,No Game
2010-07-15,1A10,Auto Theft,mall parking lot,1.0,15.0,15.0,Thursday,Jul,2010.0,29.6215613,-95.2229565,"12250 Gulf Fwy, Houston, TX 77034, USA",11.898271033416984,No Game
2010-07-15,10H10,Theft,apartment parking lot,1.0,7.0,15.0,Thursday,Jul,2010.0,29.758590500000004,-95.3485406,"2150 Canal St, Houston, TX 77003, USA",0.49754009707789404,No Game
2010-07-15,10H10,Theft,apartment parking lot,1.0,18.0,15.0,Thursday,Jul,2010.0,29.7628744,-95.3512092,"1950 Runnels St, Houston, TX 77002, USA",0.7387059537368563,No Game
2010-07-15,10H30,Burglary,residence/house,1.0,15.0,15.0,Thursday,Jul,2010.0,29.7440521,-95.3536184,"1550 Nagle St, Houston, TX 77003, USA",0.565967871541432,No Game
2010-07-15,10H30,Burglary,condominium,1.0,18.0,15.0,Thursday,Jul,2010.0,29.7452984,-95.3593236,"1750 Hutchins St, Houston, TX 77003, USA",0.6317792489995684,No Game
2010-07-15,10H30,Theft,restaurant/cafeteria parking lot,1.0,19.0,15.0,Thursday,Jul,2010.0,29.7460554,-95.3509123,"2750 Dallas St, Houston, TX 77003, USA",0.4325696927022237,No Game
2010-07-15,10H30,Theft,restaurant/cafeteria parking lot,1.0,19.0,15.0,Thursday,Jul,2010.0,29.74362769999999,-95.35142030000002,"1450 Paige St, Houston, TX 77003, USA",0.593370870821127,No Game
2010-07-15,10H30,Burglary,condominium,1.0,19.0,15.0,Thursday,Jul,2010.0,29.7460554,-95.3509123,"2750 Dallas St, Houston, TX 77003, USA",0.4325696927022237,No Game
2010-07-15,10H30,Burglary,condominium,1.0,19.0,15.0,Thursday,Jul,2010.0,29.74362769999999,-95.35142030000002,"1450 Paige St, Houston, TX 77003, USA",0.593370870821127,No Game
2010-07-15,10H30,Aggravated Assault,road/street/sidewalk,1.0,23.0,15.0,Thursday,Jul,2010.0,29.756494,-95.3516652,"2050 Congress Ave, Houston, TX 77002, USA",0.29904080409351896,No Game
2010-07-15,10H30,Aggravated Assault,road/street/sidewalk,1.0,23.0,15.0,Thursday,Jul,2010.0,29.756494,-95.3516652,"2050 Congress Ave, Houston, TX 77002, USA",0.29904080409351896,No Game
2010-07-15,10H30,Aggravated Assault,road/street/sidewalk,3.0,23.0,15.0,Thursday,Jul,2010.0,29.756494,-95.3516652,"2050 Congress Ave, Houston, TX 77002, USA",0.29904080409351896,No Game
2010-07-15,10H30,Aggravated Assault,road/street/sidewalk,3.0,23.0,15.0,Thursday,Jul,2010.0,29.756494,-95.3516652,"2050 Congress Ave, Houston, TX 77002, USA",0.29904080409351896,No Game
2010-07-16,1A10,Theft,bar/night club,1.0,0.0,16.0,Friday,Jul,2010.0,29.7617268,-95.3614684,"350 S Main St, Houston, TX 77002, USA",0.8530013526503847,No Game
2010-07-16,1A10,Theft,strip business center parking lot,1.0,19.0,16.0,Friday,Jul,2010.0,29.7524761,-95.36209009999999,"1350 La Branch St, Houston, TX 77002, USA",0.5827057940219174,No Game
2010-07-16,1A10,Theft,road/street/sidewalk,1.0,21.0,16.0,Friday,Jul,2010.0,29.7643001,-95.3607301,"850 Commerce St, Houston, TX 77002, USA",0.9722314680164055,No Game
2010-07-16,1A10,Theft,road/street/sidewalk,1.0,22.0,16.0,Friday,Jul,2010.0,29.7643001,-95.3607301,"850 Commerce St, Houston, TX 77002, USA",0.9722314680164055,No Game
2010-07-16,1A10,Theft,commercial parking lot/garage,1.0,22.0,16.0,Friday,Jul,2010.0,29.7588776,-95.3626215,"1050 Capitol St, Houston, TX 77002, USA",0.7674152482377458,No Game
2010-07-16,1A10,Theft,commercial parking lot/garage,1.0,23.0,16.0,Friday,Jul,2010.0,29.7602554,-95.3615107,"1050 Prairie St, Houston, TX 77002, USA",0.7795249551749203,No Game
2010-07-16,10H10,Burglary,residence/house,1.0,13.0,16.0,Friday,Jul,2010.0,29.745940500000003,-95.3234958,"50 Adams St, Houston, TX 77011, USA",1.7899590610408316,No Game
2010-07-16,10H30,Theft,restaurant/cafeteria parking lot,1.0,12.0,16.0,Friday,Jul,2010.0,29.745436,-95.3591099,"2150 Pease St, Houston, TX 77003, USA",0.6161971590511037,No Game
2010-07-16,10H30,Theft,road/street/sidewalk,1.0,15.0,16.0,Friday,Jul,2010.0,29.746812100000003,-95.3527043,"1250 Live Oak St, Houston, TX 77003, USA",0.3715576430869135,No Game
2010-07-16,10H30,Burglary,"vacant single occupancy residence (houses,townhouses,duplexes, etc.)",1.0,18.0,16.0,Friday,Jul,2010.0,29.7452984,-95.3593236,"1750 Hutchins St, Houston, TX 77003, USA",0.6317792489995684,No Game
2010-07-16,10H30,Burglary,condominium,1.0,20.0,16.0,Friday,Jul,2010.0,29.7452984,-95.3593236,"1750 Hutchins St, Houston, TX 77003, USA",0.6317792489995684,No Game
2010-07-16,10H30,Burglary,condominium,1.0,20.0,16.0,Friday,Jul,2010.0,29.7452984,-95.3593236,"1750 Hutchins St, Houston, TX 77003, USA",0.6317792489995684,No Game
2010-07-16,10H30,Burglary,condominium,1.0,20.0,16.0,Friday,Jul,2010.0,29.7452984,-95.3593236,"1750 Hutchins St, Houston, TX 77003, USA",0.6317792489995684,No Game
2010-07-16,10H30,Burglary,condominium,1.0,20.0,16.0,Friday,Jul,2010.0,29.7452984,-95.3593236,"1750 Hutchins St, Houston, TX 77003, USA",0.6317792489995684,No Game
2010-07-17,1A10,Theft,commercial parking lot/garage,1.0,0.0,17.0,Saturday,Jul,2010.0,29.7588776,-95.3626215,"1050 Capitol St, Houston, TX 77002, USA",0.7674152482377458,No Game
2010-07-17,1A10,Auto Theft,road/street/sidewalk,1.0,5.0,17.0,Saturday,Jul,2010.0,29.7514475,-95.3697604,"1750 S Main St, Houston, TX 77002, USA",1.0446884166967374,No Game
2010-07-17,1A10,Theft,residence/house,1.0,9.0,17.0,Saturday,Jul,2010.0,29.7454113,-95.4801862,"2000 Bering Dr #850, Houston, TX 77057, USA",7.694708644668003,No Game
2010-07-17,1A10,Theft,other parking lot,1.0,12.0,17.0,Saturday,Jul,2010.0,29.7555945,-95.3676767,"1250 Travis St, Houston, TX 77002, USA",0.9474493760851809,No Game
2010-07-17,1A10,Theft,other/unknown,1.0,17.0,17.0,Saturday,Jul,2010.0,29.7555945,-95.3676767,"1250 Travis St, Houston, TX 77002, USA",0.9474493760851809,No Game
2010-07-17,1A10,Theft,road/street/sidewalk,1.0,19.0,17.0,Saturday,Jul,2010.0,29.7579087,-95.3584302,"550 La Branch St, Houston, TX 77002, USA",0.5347483664064654,No Game
2010-07-17,1A10,Theft,other parking lot,1.0,20.0,17.0,Saturday,Jul,2010.0,29.7637337,-95.50554420000002,"Memorial Dr, Houston, TX, USA",9.237994718356697,No Game
2010-07-17,10H10,Robbery,road/street/sidewalk,1.0,4.0,17.0,Saturday,Jul,2010.0,29.7542402,-95.3286068,"550 N Estelle St, Houston, TX 77003, USA",1.436896822754655,No Game
2010-07-17,10H10,Theft,service/gas station,1.0,23.0,17.0,Saturday,Jul,2010.0,29.7517977,-95.3233429,"550 Lockwood Dr, Houston, TX 77011, USA",1.746618509824915,No Game
2010-07-17,10H30,Burglary,apartment,1.0,8.0,17.0,Saturday,Jul,2010.0,29.7418989,-95.350653,"1550 Palmer St, Houston, TX 77003, USA",0.7172457012348598,No Game
2010-07-17,10H30,Burglary,residence/house,1.0,13.0,17.0,Saturday,Jul,2010.0,29.741344,-95.3539779,"1750 Aden Mist Dr, Houston, TX 77003, USA",0.7537287529178354,No Game
2010-07-17,10H30,Burglary,condominium,1.0,14.0,17.0,Saturday,Jul,2010.0,29.744144800000004,-95.34880559999999,"1250 Palmer St, Houston, TX 77003, USA",0.5954025343381996,No Game
2010-07-18,1A10,Theft,road/street/sidewalk,1.0,3.0,18.0,Sunday,Jul,2010.0,29.7555339,-95.3634801,"1050 San Jacinto St, Houston, TX 77010, USA",0.7044075373091906,No Game
2010-07-18,1A10,Burglary,commercial building,1.0,8.0,18.0,Sunday,Jul,2010.0,29.76050729999999,-95.35514859999999,"150 Crawford St, Houston, TX 77002, USA",0.595557803821259,No Game
2010-07-18,1A10,Theft,commercial parking lot/garage,1.0,15.0,18.0,Sunday,Jul,2010.0,29.753511600000003,-95.36381070000002,"1250 Caroline St, Houston, TX 77002, USA",0.6917281749926582,No Game
2010-07-18,10H10,Aggravated Assault,bar/night club,2.0,5.0,18.0,Sunday,Jul,2010.0,29.7499262,-95.3338575,"3950 Canal St, Houston, TX 77003, USA",1.1254080649588238,No Game
2010-07-19,1A10,Aggravated Assault,road/street/sidewalk,1.0,2.0,19.0,Monday,Jul,2010.0,29.7473566,-95.3655204,"1550 St Joseph Pkwy, Houston, TX 77002, USA",0.8562448896160098,No Game
2010-07-19,1A10,Auto Theft,road/street/sidewalk,1.0,7.0,19.0,Monday,Jul,2010.0,29.75543829999999,-95.3597692,"850 La Branch St, Houston, TX 77010, USA",0.49589183984920904,No Game
2010-07-19,1A10,Theft,hotel/motel/etc.,1.0,9.0,19.0,Monday,Jul,2010.0,29.756500300000006,-95.3691165,"1250 Louisiana St, Houston, TX 77002, USA",1.0474289113042194,No Game
2010-07-19,1A10,Theft,commercial parking lot/garage,1.0,9.0,19.0,Monday,Jul,2010.0,29.7666706,-95.3592442,"150 Girard St, Houston, TX 77002, USA",1.0782432522767065,No Game
2010-07-19,1A10,Theft,commercial parking lot/garage,1.0,10.0,19.0,Monday,Jul,2010.0,29.753138300000003,-95.3622353,"1450 Dallas St, Houston, TX 77002, USA",0.5946427284008603,No Game
2010-07-19,1A10,Theft,road/street/sidewalk,1.0,15.0,19.0,Monday,Jul,2010.0,29.7582653,-95.3629109,"750 Fannin St, Houston, TX 77002, USA",0.7573534893104548,No Game
2010-07-19,10H30,Burglary,residence/house,1.0,12.0,19.0,Monday,Jul,2010.0,29.7440521,-95.3536184,"1550 Nagle St, Houston, TX 77003, USA",0.565967871541432,No Game
2010-07-20,1A10,Theft,other/unknown,1.0,0.0,20.0,Tuesday,Jul,2010.0,29.7555945,-95.3676767,"1250 Travis St, Houston, TX 77002, USA",0.9474493760851809,No Game
2010-07-20,1A10,Auto Theft,other parking lot,1.0,0.0,20.0,Tuesday,Jul,2010.0,29.7555945,-95.3676767,"1250 Travis St, Houston, TX 77002, USA",0.9474493760851809,No Game
2010-07-20,1A10,Theft,office building,1.0,0.0,20.0,Tuesday,Jul,2010.0,29.7595117,-95.3673597,"650 Walker St, Houston, TX 77002, USA",1.0305189893580815,No Game
2010-07-20,1A10,Theft,other parking lot,1.0,12.0,20.0,Tuesday,Jul,2010.0,29.7601946,-95.3699877,"950 Bagby St, Houston, TX 77002, USA",1.1918485195905717,No Game
2010-07-20,1A10,Theft,bar/night club,1.0,22.0,20.0,Tuesday,Jul,2010.0,29.7586824,-95.3638659,"750 S Main St, Houston, TX 77002, USA",0.8211095698849666,No Game
2010-07-20,10H30,Theft,apartment parking lot,1.0,7.0,20.0,Tuesday,Jul,2010.0,29.7542196,-95.3537248,"2050 Texas St, Houston, TX 77003, USA",0.1602816295958228,No Game
2010-07-20,10H30,Theft,road/street/sidewalk,1.0,14.0,20.0,Tuesday,Jul,2010.0,29.7562344,-95.3519358,"350 St Emanuel St, Houston, TX 77002, USA",0.2792781814623493,No Game
2010-07-20,10H30,Theft,road/street/sidewalk,1.0,22.0,20.0,Tuesday,Jul,2010.0,29.7530084,-95.3547236,"2050 Rusk St, Houston, TX 77003, USA",0.1503439089732501,No Game
2010-07-21,1A10,Theft,road/street/sidewalk,1.0,9.0,21.0,Wednesday,Jul,2010.0,29.758122,-95.3683099,"1050 Louisiana St, Houston, TX 77002, USA",1.0395580891016332,No Game
2010-07-21,1A10,Auto Theft,other/unknown,1.0,22.0,21.0,Wednesday,Jul,2010.0,29.7555945,-95.3676767,"1250 Travis St, Houston, TX 77002, USA",0.9474493760851809,No Game
2010-07-21,10H10,Theft,car wash,1.0,2.0,21.0,Wednesday,Jul,2010.0,29.7484101,-95.3289662,"4450 Canal St, Houston, TX 77011, USA",1.4324352998740608,No Game
2010-07-21,10H10,Theft,other/unknown,1.0,12.0,21.0,Wednesday,Jul,2010.0,29.7628744,-95.3512092,"1950 Runnels St, Houston, TX 77002, USA",0.7387059537368563,No Game
2010-07-21,10H30,Theft,road/street/sidewalk,1.0,14.0,21.0,Wednesday,Jul,2010.0,29.736935,-95.3443579,"1850 Milby St, Houston, TX 77003, USA",1.1572144038163161,No Game
2010-07-22,1A10,Theft,bar/night club,1.0,0.0,22.0,Thursday,Jul,2010.0,29.7586824,-95.3638659,"750 S Main St, Houston, TX 77002, USA",0.8211095698849666,No Game
2010-07-22,1A10,Theft,other/unknown,1.0,0.0,22.0,Thursday,Jul,2010.0,29.753957,-95.3625435,"1350 Lamar St, Houston, TX 77010, USA",0.6215367080350866,No Game
2010-07-22,1A10,Theft,commercial parking lot/garage,1.0,8.0,22.0,Thursday,Jul,2010.0,29.760626,-95.356,"150 La Branch St, Houston, TX 77002, USA",0.6193832174290539,No Game
2010-07-22,1A10,Theft,bus station,1.0,8.0,22.0,Thursday,Jul,2010.0,29.755341100000006,-95.3667088,"950 Dallas St, Houston, TX 77002, USA",0.8867741566036831,No Game
2010-07-22,1A10,Theft,road/street/sidewalk,1.0,19.0,22.0,Thursday,Jul,2010.0,29.7463637,-95.3658615,"1550 Pierce St, Houston, TX 77002, USA",0.9034504025414347,No Game
2010-07-22,10H10,Robbery,other/unknown,1.0,4.0,22.0,Thursday,Jul,2010.0,29.7601832,-95.3472678,"2150 Runnels St, Houston, TX 77003, USA",0.6304689527294052,No Game
2010-07-22,10H10,Burglary,apartment,1.0,19.0,22.0,Thursday,Jul,2010.0,29.7409797,-95.3155873,"250 Greenwood St, Houston, TX 77011, USA",2.343730579674446,No Game
2010-07-22,10H30,Theft,apartment parking lot,1.0,20.0,22.0,Thursday,Jul,2010.0,29.7573615,-95.4012523,"3350 W Dallas St, Houston, TX 77019, USA",2.957500194301862,No Game
2010-07-22,10H30,Theft,apartment parking lot,1.0,21.0,22.0,Thursday,Jul,2010.0,29.7488265,-95.3554452,"2250 Dallas St, Houston, TX 77003, USA",0.2957864078169314,No Game
2010-07-23,1A10,Aggravated Assault,bar/night club,1.0,1.0,23.0,Friday,Jul,2010.0,29.7586824,-95.3638659,"750 S Main St, Houston, TX 77002, USA",0.8211095698849666,No Game
2010-07-23,1A10,Theft,other/unknown,1.0,18.0,23.0,Friday,Jul,2010.0,29.760626,-95.356,"150 La Branch St, Houston, TX 77002, USA",0.6193832174290539,No Game
2010-07-23,1A10,Theft,commercial parking lot/garage,1.0,19.0,23.0,Friday,Jul,2010.0,29.74802889999999,-95.4864707,"1850 Fountain View Dr, Houston, TX 77057, USA",8.063228296212532,No Game
2010-07-23,1A10,Burglary,restaurant/cafeteria,1.0,22.0,23.0,Friday,Jul,2010.0,29.7596685,-95.3604349,"1150 Prairie St, Houston, TX 77002, USA",0.7055583115017736,No Game
2010-07-23,1A10,Theft,road/street/sidewalk,1.0,23.0,23.0,Friday,Jul,2010.0,29.7604478,-95.3523376,"1750 Ruiz St, Houston, TX 77002, USA",0.5681040904643974,No Game
2010-07-23,1A10,Theft,bar/night club,1.0,23.0,23.0,Friday,Jul,2010.0,29.7619082,-95.3666287,"550 Texas St, Houston, TX 77204, USA",1.085536715870186,No Game
2010-07-23,10H10,Auto Theft,convenience store parking lot,1.0,0.0,23.0,Friday,Jul,2010.0,29.7628744,-95.3512092,"1950 Runnels St, Houston, TX 77002, USA",0.7387059537368563,No Game
2010-07-23,10H10,Burglary,service/gas station,1.0,5.0,23.0,Friday,Jul,2010.0,29.7611622,-95.3491429,"2050 Runnels St, Houston, TX 77003, USA",0.6475917972570437,No Game
2010-07-23,10H30,Theft,"theatres,dinner theaters,auditor.",1.0,0.0,23.0,Friday,Jul,2010.0,29.7524653,-95.3547877,"850 St Emanuel St, Houston, TX 77003, USA",0.14466453745206703,No Game
2010-07-24,1A10,Theft,hotel/motel parking lot,1.0,6.0,24.0,Saturday,Jul,2010.0,29.7578696,-95.3710204,"450 Dallas St, Houston, TX 77002, USA",1.1852732058870563,No Game
2010-07-24,1A10,Theft,department/discount store,1.0,12.0,24.0,Saturday,Jul,2010.0,29.7560402,-95.3663019,"1150 S Main St, Houston, TX 77002, USA",0.8763871001139557,No Game
2010-07-24,1A10,Theft,other/unknown,1.0,12.0,24.0,Saturday,Jul,2010.0,29.7510869,-95.3673179,"1650 San Jacinto St, Houston, TX 77002, USA",0.899875291726032,No Game
2010-07-24,1A10,Theft,hotel/motel/etc.,1.0,14.0,24.0,Saturday,Jul,2010.0,29.7533271,-95.3732807,"1750 Smith St, Houston, TX 77002, USA",1.2573675544509433,No Game
2010-07-24,1A10,Theft,pool hall/game room,1.0,15.0,24.0,Saturday,Jul,2010.0,29.751410600000003,-95.3683099,"1650 Fannin St, Houston, TX 77002, USA",0.9577680988046986,No Game
2010-07-24,1A10,Theft,commercial parking lot/garage,1.0,16.0,24.0,Saturday,Jul,2010.0,29.757516,-95.35325759999999,"1850 Congress Ave, Houston, TX 77002, USA",0.3697651115631494,No Game
2010-07-24,1A10,Theft,other parking lot,1.0,16.0,24.0,Saturday,Jul,2010.0,29.7571872,-95.35875109999999,"1450 Texas St, Houston, TX 77002, USA",0.5135143133735576,No Game
2010-07-24,1A10,Theft,road/street/sidewalk,1.0,23.0,24.0,Saturday,Jul,2010.0,29.7594276,-95.3584139,"1350 Preston St, Houston, TX 77002, USA",0.61519328717382,No Game
2010-07-25,1A10,Theft,apartment parking lot,1.0,0.0,25.0,Sunday,Jul,2010.0,29.7555945,-95.3676767,"1250 Travis St, Houston, TX 77002, USA",0.9474493760851809,No Game
2010-07-25,1A10,Theft,commercial parking lot/garage,1.0,0.0,25.0,Sunday,Jul,2010.0,29.7543374,-95.3586579,"1650 Walker St, Houston, TX 77010, USA",0.40389600016638855,No Game
2010-07-25,1A10,Aggravated Assault,road/street/sidewalk,1.0,8.0,25.0,Sunday,Jul,2010.0,29.7550625,-95.3663662,"1250 S Main St, Houston, TX 77002, USA",0.862232096799854,No Game
2010-07-25,1A10,Theft,road/street/sidewalk,1.0,20.0,25.0,Sunday,Jul,2010.0,29.7567074,-95.3577228,"1550 Texas St, Houston, TX 77002, USA",0.44578554900915524,No Game
2010-07-25,1A10,Theft,stadium/sprts arena/race track,1.0,22.0,25.0,Sunday,Jul,2010.0,29.7514566,-95.3619237,"1550 Polk St, Houston, TX 77002, USA",0.574682953508235,No Game
2010-07-25,10H10,Theft,hospital,1.0,18.0,25.0,Sunday,Jul,2010.0,29.74365169999999,-95.3300134,"4550 Harrisburg Blvd, Houston, TX 77011, USA",1.4687245839569611,No Game
2010-07-25,10H30,Auto Theft,apartment parking lot,1.0,8.0,25.0,Sunday,Jul,2010.0,29.7528252,-95.35350799999999,"2150 Capitol St, Houston, TX 77003, USA",0.07930325920247301,No Game
