Date_Hour,Beat,BlockRange,StreetName,OffenseType,Premise,NumOffenses,Hour,day,weekday,month,year,block,address,tup_add
2010-01-06 09:00:00,1.5000000000000001e+41,8200-8299,BRAESMAIN,Theft,commercial parking lot/garage,1,9,6,Wednesday,Jan,2010,8250,8250 BRAESMAIN,"((29.6919222, -95.4167746), '8250 Braesmain Dr, Houston, TX 77025, USA')"
2010-01-06 11:00:00,1.5000000000000001e+41,8200-8299,CAMBRIDGE,Theft,apartment parking lot,1,11,6,Wednesday,Jan,2010,8250,8250 CAMBRIDGE,"((29.6875677, -95.3964961), '8250 Cambridge St, Houston, TX 77054, USA')"
2010-01-06 12:00:00,1.5000000000000001e+41,2800-2899,HOLMES,Theft,office building,1,12,6,Wednesday,Jan,2010,2850,2850 HOLMES,"((29.674078, -95.3848604), '2850 Holmes Rd, Houston, TX 77051, USA')"
2010-01-06 13:00:00,1.5000000000000001e+41,8400-8499,CAMBRIDGE,Theft,apartment,1,13,6,Wednesday,Jan,2010,8450,8450 CAMBRIDGE,"((29.683528, -95.39602), '8450 Cambridge St, Houston, TX 77054, USA')"
2010-01-06 17:00:00,1.5000000000000001e+41,8200-8299,CAMBRIDGE,Theft,apartment laundry,1,17,6,Wednesday,Jan,2010,8250,8250 CAMBRIDGE,"((29.6875677, -95.3964961), '8250 Cambridge St, Houston, TX 77054, USA')"
2010-01-06 19:00:00,1.5000000000000001e+41,2200-2299,NAOMI,Burglary,residence/house,1,19,6,Wednesday,Jan,2010,2250,2250 NAOMI,"((29.6821078, -95.3960597), '2250 Naomi St, Houston, TX 77054, USA')"
2010-01-07 06:00:00,1.5000000000000001e+41,8100-8199,KIRBY,Theft,hotel/motel parking lot,1,6,7,Thursday,Jan,2010,8150,8150 KIRBY,"((29.6899253, -95.4143501), '8150 Kirby Dr, Houston, TX 77054, USA')"
2010-01-07 11:00:00,1.5000000000000001e+41,7700-7799,GREENBRIAR,Burglary,apartment,1,11,7,Thursday,Jan,2010,7750,7750 GREENBRIAR,"((29.6974303, -95.40494269999999), '7750 Greenbriar Dr, Houston, TX 77030, USA')"
2010-01-07 16:00:00,1.5000000000000001e+41,8900-8999,KNIGHT,Auto Theft,commercial parking lot/garage,1,16,7,Thursday,Jan,2010,8950,8950 KNIGHT,"((29.6733752, -95.3997759), '8950 Knight Rd, Houston, TX 77045, USA')"
2010-01-08 09:00:00,1.5000000000000001e+41,8000-8099,STADIUM,Theft,strip business center parking lot,1,9,8,Friday,Jan,2010,8050,8050 STADIUM,"((29.6927966, -95.4082459), '8050 N Stadium Dr, Houston, TX 77054, USA')"
2010-01-08 13:00:00,1.5000000000000001e+41,7800-7899,MAIN,Theft,"electronics store, electrical sup.",1,13,8,Friday,Jan,2010,7850,7850 MAIN,"((29.695383, -95.4142729), '7850 S Main St, Houston, TX 77030, USA')"
2010-01-08 18:00:00,1.5000000000000001e+41,1600-1699,SOUTH LP W,Theft,garage/carport,1,18,8,Friday,Jan,2010,1650,1650 SOUTH LP W,"((29.6792911, -95.403154), '1650 S Loop W, Houston, TX 77054, USA')"
2010-01-08 20:00:00,1.5000000000000001e+41,9400-9499,MAIN,Robbery,department/discount store,1,20,8,Friday,Jan,2010,9450,9450 MAIN,"((29.6834862, -95.4243652), '9450 S Main St, Houston, TX 77025, USA')"
2010-01-08 20:00:00,1.5000000000000001e+41,7500-7599,CAMBRIDGE,Auto Theft,other/unknown,1,20,8,Friday,Jan,2010,7550,7550 CAMBRIDGE,"((29.6952081, -95.39316180000002), '7550 Cambridge St, Houston, TX 77054, USA')"
2010-01-08 23:00:00,1.5000000000000001e+41,2600-2699,WESTRIDGE,Aggravated Assault,apartment,1,23,8,Friday,Jan,2010,2650,2650 WESTRIDGE,"((29.6826402, -95.4202601), '2650 Westridge St, Houston, TX 77054, USA')"
2010-01-09 08:00:00,1.5000000000000001e+41,2000-2099,HOLLY HALL,Theft,nursing home,1,8,9,Saturday,Jan,2010,2050,2050 HOLLY HALL,"((29.6846066, -95.4008471), '2050 Holly Hall St, Houston, TX 77054, USA')"
2010-01-09 17:00:00,1.5000000000000001e+41,8100-8199,KIRBY,Theft,hotel/motel parking lot,1,17,9,Saturday,Jan,2010,8150,8150 KIRBY,"((29.6899253, -95.4143501), '8150 Kirby Dr, Houston, TX 77054, USA')"
2010-01-09 18:00:00,1.5000000000000001e+41,8400-8499,KIRBY,Theft,other parking lot,1,18,9,Saturday,Jan,2010,8450,8450 KIRBY,"((29.68949839999999, -95.4136259), '8450 Kirby Dr, Houston, TX 77054, USA')"
2010-01-09 19:00:00,1.5000000000000001e+41,1300-1399,OLD SPANISH,Auto Theft,apartment/rental office,1,19,9,Saturday,Jan,2010,1350,1350 OLD SPANISH,"((29.6931889, -95.4110869), '1350 Old Spanish Trail, Houston, TX 77054, USA')"
2010-01-09 21:00:00,1.5000000000000001e+41,8400-8499,KIRBY,Theft,other/unknown,1,21,9,Saturday,Jan,2010,8450,8450 KIRBY,"((29.68949839999999, -95.4136259), '8450 Kirby Dr, Houston, TX 77054, USA')"
2010-01-10 03:00:00,1.5000000000000001e+41,9300-9399,MAIN,Theft,restaurant/cafeteria,1,3,10,Sunday,Jan,2010,9350,9350 MAIN,"((29.6839264, -95.42336139999999), '9350 S Main St, Houston, TX 77025, USA')"
2010-01-10 09:00:00,1.5000000000000001e+41,3000-3099,SOUTH LP W,Robbery,restaurant/cafeteria parking lot,1,9,10,Sunday,Jan,2010,3050,3050 SOUTH LP W,"((29.6778947, -95.42543239999999), '3050 S Loop W, Houston, TX 77025, USA')"
2010-01-10 10:00:00,1.5000000000000001e+41,8500-8599,MAIN,Theft,department/discount store,1,10,10,Sunday,Jan,2010,8550,8550 MAIN,"((29.6904116, -95.4176631), '8550 S Main St, Houston, TX 77025, USA')"
2010-01-10 12:00:00,1.5000000000000001e+41,8500-8599,MAIN,Auto Theft,grocery/supermarket parking lot,1,12,10,Sunday,Jan,2010,8550,8550 MAIN,"((29.6904116, -95.4176631), '8550 S Main St, Houston, TX 77025, USA')"
2010-01-10 14:00:00,1.5000000000000001e+41,2500-2599,SOUTH LP W,Theft,restaurant/cafeteria parking lot,1,14,10,Sunday,Jan,2010,2550,2550 SOUTH LP W,"((29.6781263, -95.4180171), '2550 S Loop W, Houston, TX 77054, USA')"
2010-01-10 14:00:00,1.5000000000000001e+41,2500-2599,SOUTH LP W,Theft,restaurant/cafeteria parking lot,1,14,10,Sunday,Jan,2010,2550,2550 SOUTH LP W,"((29.6781263, -95.4180171), '2550 S Loop W, Houston, TX 77054, USA')"
2010-01-10 14:00:00,1.5000000000000001e+41,8100-8199,EL MUNDO,Burglary,condominium,1,14,10,Sunday,Jan,2010,8150,8150 EL MUNDO,"((29.6834472, -95.3844529), '8150 El Mundo St, Houston, TX 77054, USA')"
2010-01-10 15:00:00,1.5000000000000001e+41,2100-2199,HOLLY HALL,Theft,apartment,1,15,10,Sunday,Jan,2010,2150,2150 HOLLY HALL,"((29.6851906, -95.3985319), '2150 Holly Hall St, Houston, TX 77054, USA')"
2010-01-10 19:00:00,1.5000000000000001e+41,9300-9399,MAIN,Theft,convenience store,1,19,10,Sunday,Jan,2010,9350,9350 MAIN,"((29.6839264, -95.42336139999999), '9350 S Main St, Houston, TX 77025, USA')"
2010-01-10 19:00:00,1.5000000000000001e+41,8100-8199,FANNIN,Burglary,apartment,1,19,10,Sunday,Jan,2010,8150,8150 FANNIN,"((29.6869435, -95.40331019999999), '8150 Fannin St, Houston, TX 77054, USA')"
2010-01-11 17:00:00,1.5000000000000001e+41,8500-8599,MAIN,Theft,department/discount store,1,17,11,Monday,Jan,2010,8550,8550 MAIN,"((29.6904116, -95.4176631), '8550 S Main St, Houston, TX 77025, USA')"
2010-01-11 19:00:00,1.5000000000000001e+41,2400-2499,HOLLY HALL,Theft,apartment parking lot,1,19,11,Monday,Jan,2010,2450,2450 HOLLY HALL,"((29.685277, -95.3926649), '2450 Holly Hall St, Houston, TX 77054, USA')"
2010-01-11 21:00:00,1.5000000000000001e+41,3000-3099,MURWORTH,Auto Theft,apartment parking lot,1,21,11,Monday,Jan,2010,3050,3050 MURWORTH,"((29.6856544, -95.4256395), '3050 Murworth Dr, Houston, TX 77025, USA')"
2010-01-11 22:00:00,1.5000000000000001e+41,2400-2499,HOLLY HALL,Theft,apartment parking lot,1,22,11,Monday,Jan,2010,2450,2450 HOLLY HALL,"((29.685277, -95.3926649), '2450 Holly Hall St, Houston, TX 77054, USA')"
2010-01-11 23:00:00,1.5000000000000001e+41,2900-2999,WESTRIDGE,Robbery,convenience store parking lot,1,23,11,Monday,Jan,2010,2950,2950 WESTRIDGE,"((29.6825452, -95.423208), '2950 Westridge St, Houston, TX 77054, USA')"
2010-01-12 08:00:00,1.5000000000000001e+41,8200-8299,CAMBRIDGE,Burglary,apartment,1,8,12,Tuesday,Jan,2010,8250,8250 CAMBRIDGE,"((29.6875677, -95.3964961), '8250 Cambridge St, Houston, TX 77054, USA')"
2010-01-12 08:00:00,1.5000000000000001e+41,8500-8599,MAIN,Theft,department/discount store,1,8,12,Tuesday,Jan,2010,8550,8550 MAIN,"((29.6904116, -95.4176631), '8550 S Main St, Houston, TX 77025, USA')"
2010-01-12 08:00:00,1.5000000000000001e+41,2600-2699,SOUTH LP W,Auto Theft,commercial parking lot/garage,1,8,12,Tuesday,Jan,2010,2650,2650 SOUTH LP W,"((29.67808119999999, -95.41922129999999), '2650 S Loop W, Houston, TX 77054, USA')"
2010-01-12 10:00:00,1.5000000000000001e+41,8300-8399,KNIGHT,Theft,other/unknown,1,10,12,Tuesday,Jan,2010,8350,8350 KNIGHT,"((29.6845315, -95.40031289999999), '8350 Knight Rd, Houston, TX 77054, USA')"
2010-01-12 12:00:00,1.5000000000000001e+41,7600-7699,PHOENIX,Burglary,apartment,1,12,12,Tuesday,Jan,2010,7650,7650 PHOENIX,"((29.6986054, -95.4032943), '7650 Phoenix Dr, Houston, TX 77030, USA')"
2010-01-12 15:00:00,1.5000000000000001e+41,8100-8199,FANNIN,Burglary,apartment,1,15,12,Tuesday,Jan,2010,8150,8150 FANNIN,"((29.6869435, -95.40331019999999), '8150 Fannin St, Houston, TX 77054, USA')"
2010-01-12 19:00:00,1.5000000000000001e+41,2600-2699,SOUTH LP W,Theft,restaurant/cafeteria parking lot,1,19,12,Tuesday,Jan,2010,2650,2650 SOUTH LP W,"((29.67808119999999, -95.41922129999999), '2650 S Loop W, Houston, TX 77054, USA')"
2010-01-12 21:00:00,1.5000000000000001e+41,7000-7099,FANNIN,Robbery,road/street/sidewalk,1,21,12,Tuesday,Jan,2010,7050,7050 FANNIN,"((29.7025038, -95.40260049999999), '7050 Fannin St, Houston, TX 77030, USA')"
2010-01-13 01:00:00,1.5000000000000001e+41,9500-9599,MAIN,Theft,convenience store,1,1,13,Wednesday,Jan,2010,9550,9550 MAIN,"((29.6814768, -95.4253667), '9550 S Main St, Houston, TX 77025, USA')"
2010-01-13 08:00:00,1.5000000000000001e+41,1800-1899,EL PASEO,Burglary,apartment,1,8,13,Wednesday,Jan,2010,1850,1850 EL PASEO,"((29.6890022, -95.3990941), '1850 El Paseo St, Houston, TX 77054, USA')"
2010-01-13 12:00:00,1.5000000000000001e+41,2800-2899,BARTELL,Auto Theft,road/street/sidewalk,1,12,13,Wednesday,Jan,2010,2850,2850 BARTELL,"((29.680448, -95.42042839999999), '2850 S Bartell Dr, Houston, TX 77054, USA')"
2010-01-13 17:00:00,1.5000000000000001e+41,8100-8199,KIRBY,Theft,grocery/supermarket parking lot,1,17,13,Wednesday,Jan,2010,8150,8150 KIRBY,"((29.6899253, -95.4143501), '8150 Kirby Dr, Houston, TX 77054, USA')"
2010-01-13 21:00:00,1.5000000000000001e+41,8300-8399,KNIGHT,Theft,convenience store,1,21,13,Wednesday,Jan,2010,8350,8350 KNIGHT,"((29.6845315, -95.40031289999999), '8350 Knight Rd, Houston, TX 77054, USA')"
2010-01-14 00:00:00,1.5000000000000001e+41,8200-8299,CAMBRIDGE,Theft,apartment parking lot,1,0,14,Thursday,Jan,2010,8250,8250 CAMBRIDGE,"((29.6875677, -95.3964961), '8250 Cambridge St, Houston, TX 77054, USA')"
2010-01-14 01:00:00,1.5000000000000001e+41,8300-8399,KNIGHT,Theft,convenience store,1,1,14,Thursday,Jan,2010,8350,8350 KNIGHT,"((29.6845315, -95.40031289999999), '8350 Knight Rd, Houston, TX 77054, USA')"
2010-01-14 06:00:00,1.5000000000000001e+41,9300-9399,POINT,Theft,commercial parking lot/garage,1,6,14,Thursday,Jan,2010,9350,9350 POINT,"((29.66740159999999, -95.4113362), '9350 E Point Dr, Houston, TX 77054, USA')"
2010-01-14 09:00:00,1.5000000000000001e+41,7500-7599,CAMBRIDGE,Burglary,apartment,1,9,14,Thursday,Jan,2010,7550,7550 CAMBRIDGE,"((29.6952081, -95.39316180000002), '7550 Cambridge St, Houston, TX 77054, USA')"
2010-01-14 13:00:00,1.5000000000000001e+41,9300-9399,KIRBY,Theft,grocery/supermarket parking lot,1,13,14,Thursday,Jan,2010,9350,9350 KIRBY,"((29.6687684, -95.4138365), '9350 Kirby Dr, Houston, TX 77054, USA')"
2010-01-14 16:00:00,1.5000000000000001e+41,2400-2499,SOUTH LP W,Auto Theft,apartment parking lot,1,16,14,Thursday,Jan,2010,2450,2450 SOUTH LP W,"((29.6788017, -95.4159768), '2450 S Loop W, Houston, TX 77054, USA')"
2010-01-15 06:00:00,1.5000000000000001e+41,9100-9199,LAKES AT 610,Burglary,apartment,1,6,15,Friday,Jan,2010,9150,9150 LAKES AT 610,"((29.6694014, -95.4201861), '9150 Lakes at 610 Dr, Houston, TX 77054, USA')"
2010-01-16 06:00:00,1.5000000000000001e+41,8200-8299,CAMBRIDGE,Theft,apartment parking lot,1,6,16,Saturday,Jan,2010,8250,8250 CAMBRIDGE,"((29.6875677, -95.3964961), '8250 Cambridge St, Houston, TX 77054, USA')"
2010-01-16 07:00:00,1.5000000000000001e+41,8100-8199,KIRBY,Theft,hotel/motel parking lot,1,7,16,Saturday,Jan,2010,8150,8150 KIRBY,"((29.6899253, -95.4143501), '8150 Kirby Dr, Houston, TX 77054, USA')"
2010-01-16 20:00:00,1.5000000000000001e+41,1300-1399,LA CONCHA,Theft,hotel/motel parking lot,1,20,16,Saturday,Jan,2010,1350,1350 LA CONCHA,"((29.6907997, -95.41128619999999), '1350 La Concha Ln, Houston, TX 77054, USA')"
2010-01-16 21:00:00,1.5000000000000001e+41,1000-1099,OLD SPANISH,Theft,restaurant/cafeteria parking lot,1,21,16,Saturday,Jan,2010,1050,1050 OLD SPANISH,"((29.6921817, -95.41480639999999), '1050 Old Spanish Trail, Houston, TX 77054, USA')"
2010-01-16 21:00:00,1.5000000000000001e+41,8700-8799,MAIN,Theft,restaurant/cafeteria parking lot,1,21,16,Saturday,Jan,2010,8750,8750 MAIN,"((29.6904454, -95.41848710000001), '8750 S Main St, Houston, TX 77025, USA')"
2010-01-16 22:00:00,1.5000000000000001e+41,8100-8199,FANNIN,Theft,apartment parking lot,1,22,16,Saturday,Jan,2010,8150,8150 FANNIN,"((29.6869435, -95.40331019999999), '8150 Fannin St, Houston, TX 77054, USA')"
2010-01-17 00:00:00,1.5000000000000001e+41,9200-9299,MAIN,Theft,road/street/sidewalk,1,0,17,Sunday,Jan,2010,9250,9250 MAIN,"((29.6846937, -95.4227707), '9250 S Main St, Houston, TX 77025, USA')"
2010-01-17 00:00:00,1.5000000000000001e+41,2500-2599,MURWORTH,Theft,road/street/sidewalk,1,0,17,Sunday,Jan,2010,2550,2550 MURWORTH,"((29.6852115, -95.41982650000001), '2550 Murworth Dr, Houston, TX 77054, USA')"
2010-01-17 00:00:00,1.5000000000000001e+41,8100-8199,FANNIN,Theft,apartment parking lot,1,0,17,Sunday,Jan,2010,8150,8150 FANNIN,"((29.6869435, -95.40331019999999), '8150 Fannin St, Houston, TX 77054, USA')"
2010-01-17 00:00:00,1.5000000000000001e+41,2200-2299,HOLLY HALL,Theft,apartment parking lot,1,0,17,Sunday,Jan,2010,2250,2250 HOLLY HALL,"((29.68490329999999, -95.3970744), '2250 Holly Hall St, Houston, TX 77054, USA')"
2010-01-17 00:00:00,1.5000000000000001e+41,7500-7599,CAMBRIDGE,Theft,apartment parking lot,1,0,17,Sunday,Jan,2010,7550,7550 CAMBRIDGE,"((29.6952081, -95.39316180000002), '7550 Cambridge St, Houston, TX 77054, USA')"
2010-01-17 01:00:00,1.5000000000000001e+41,9200-9299,MAIN,Theft,bar/night club parking lot,1,1,17,Sunday,Jan,2010,9250,9250 MAIN,"((29.6846937, -95.4227707), '9250 S Main St, Houston, TX 77025, USA')"
2010-01-17 02:00:00,1.5000000000000001e+41,9500-9599,MAIN,Theft,road/street/sidewalk,1,2,17,Sunday,Jan,2010,9550,9550 MAIN,"((29.6814768, -95.4253667), '9550 S Main St, Houston, TX 77025, USA')"
2010-01-17 11:00:00,1.5000000000000001e+41,8300-8399,EL MUNDO,Burglary,apartment,1,11,17,Sunday,Jan,2010,8350,8350 EL MUNDO,"((29.6820484, -95.38725389999999), '8350 El Mundo St, Houston, TX 77054, USA')"
2010-01-18 01:00:00,1.5000000000000001e+41,7600-7699,CAMBRIDGE,Theft,other parking lot,1,1,18,Monday,Jan,2010,7650,7650 CAMBRIDGE,"((29.6942883, -95.3922781), '7650 Cambridge St, Houston, TX 77054, USA')"
2010-01-18 07:00:00,1.5000000000000001e+41,9100-9199,LAKES AT 610,Burglary,apartment,1,7,18,Monday,Jan,2010,9150,9150 LAKES AT 610,"((29.6694014, -95.4201861), '9150 Lakes at 610 Dr, Houston, TX 77054, USA')"
2010-01-18 14:00:00,1.5000000000000001e+41,8500-8599,MAIN,Theft,department/discount store,1,14,18,Monday,Jan,2010,8550,8550 MAIN,"((29.6904116, -95.4176631), '8550 S Main St, Houston, TX 77025, USA')"
2010-01-18 16:00:00,1.5000000000000001e+41,8200-8299,KIRBY,Theft,department/discount store,1,16,18,Monday,Jan,2010,8250,8250 KIRBY,"((29.6911113, -95.4126675), '8250 Kirby Dr, Houston, TX 77054, USA')"
2010-01-18 19:00:00,1.5000000000000001e+41,1000-1099,OLD SPANISH,Theft,restaurant/cafeteria parking lot,1,19,18,Monday,Jan,2010,1050,1050 OLD SPANISH,"((29.6921817, -95.41480639999999), '1050 Old Spanish Trail, Houston, TX 77054, USA')"
2010-01-18 20:00:00,1.5000000000000001e+41,8300-8399,KNIGHT,Theft,convenience store,1,20,18,Monday,Jan,2010,8350,8350 KNIGHT,"((29.6845315, -95.40031289999999), '8350 Knight Rd, Houston, TX 77054, USA')"
2010-01-18 20:00:00,1.5000000000000001e+41,9100-9199,MAIN,Robbery,restaurant/cafeteria,1,20,18,Monday,Jan,2010,9150,9150 MAIN,"((29.6856359, -95.4221913), '9150 S Main St, Houston, TX 77025, USA')"
2010-01-19 00:00:00,1.5000000000000001e+41,2800-2899,BROADMEAD,Theft,apartment parking lot,1,0,19,Tuesday,Jan,2010,2850,2850 BROADMEAD,"((29.68759009999999, -95.4213276), '2850 Broadmead Dr, Houston, TX 77025, USA')"
2010-01-19 05:00:00,1.5000000000000001e+41,3000-3099,MURWORTH,Theft,apartment parking lot,1,5,19,Tuesday,Jan,2010,3050,3050 MURWORTH,"((29.6856544, -95.4256395), '3050 Murworth Dr, Houston, TX 77025, USA')"
2010-01-19 08:00:00,1.5000000000000001e+41,1100-1199,OLD SPANISH,Robbery,service/gas station,1,8,19,Tuesday,Jan,2010,1150,1150 OLD SPANISH,"((29.692434, -95.4140321), '1150 Old Spanish Trail, Houston, TX 77054, USA')"
2010-01-19 11:00:00,1.5000000000000001e+41,8500-8599,MAIN,Theft,department/discount store,1,11,19,Tuesday,Jan,2010,8550,8550 MAIN,"((29.6904116, -95.4176631), '8550 S Main St, Houston, TX 77025, USA')"
2010-01-19 11:00:00,1.5000000000000001e+41,9900-9999,BUFFALO SPEEDWAY,Theft,apartment parking lot,1,11,19,Tuesday,Jan,2010,9950,9950 BUFFALO SPEEDWAY,"((29.6745626, -95.4248057), '9950 Buffalo Speedway, Houston, TX 77054, USA')"
2010-01-19 11:00:00,1.5000000000000001e+41,8400-8499,BARTELL,Burglary,apartment,1,11,19,Tuesday,Jan,2010,8450,8450 BARTELL,"((29.6810444, -95.4221614), '8450 W Bartell Dr, Houston, TX 77054, USA')"
2010-01-19 11:00:00,1.5000000000000001e+41,8300-8399,EL MUNDO,Burglary,apartment,1,11,19,Tuesday,Jan,2010,8350,8350 EL MUNDO,"((29.6820484, -95.38725389999999), '8350 El Mundo St, Houston, TX 77054, USA')"
2010-01-19 12:00:00,1.5000000000000001e+41,1500-1599,SOUTH LP W,Auto Theft,vehicle/auto sales/lease/auto parts store,1,12,19,Tuesday,Jan,2010,1550,1550 SOUTH LP W,"((29.6793883, -95.40265409999999), '1550 S Loop W, Houston, TX 77054, USA')"
2010-01-19 13:00:00,1.5000000000000001e+41,9900-9999,BUFFALO SPEEDWAY,Burglary,apartment,1,13,19,Tuesday,Jan,2010,9950,9950 BUFFALO SPEEDWAY,"((29.6745626, -95.4248057), '9950 Buffalo Speedway, Houston, TX 77054, USA')"
2010-01-19 13:00:00,1.5000000000000001e+41,8400-8499,BARTELL,Aggravated Assault,apartment,1,13,19,Tuesday,Jan,2010,8450,8450 BARTELL,"((29.6810444, -95.4221614), '8450 W Bartell Dr, Houston, TX 77054, USA')"
2010-01-19 14:00:00,1.5000000000000001e+41,8300-8399,EL MUNDO,Burglary,apartment,1,14,19,Tuesday,Jan,2010,8350,8350 EL MUNDO,"((29.6820484, -95.38725389999999), '8350 El Mundo St, Houston, TX 77054, USA')"
2010-01-19 20:00:00,1.5000000000000001e+41,7600-7699,KIRBY,Burglary,apartment,1,20,19,Tuesday,Jan,2010,7650,7650 KIRBY,"((29.6952796, -95.41733649999999), '7650 Kirby Dr, Houston, TX 77030, USA')"
2010-01-19 20:00:00,1.5000000000000001e+41,9900-9999,BUFFALO SPEEDWAY,Burglary,apartment,1,20,19,Tuesday,Jan,2010,9950,9950 BUFFALO SPEEDWAY,"((29.6745626, -95.4248057), '9950 Buffalo Speedway, Houston, TX 77054, USA')"
2010-01-20 02:00:00,1.5000000000000001e+41,8100-8199,EL MUNDO,Theft,apartment parking lot,1,2,20,Wednesday,Jan,2010,8150,8150 EL MUNDO,"((29.6834472, -95.3844529), '8150 El Mundo St, Houston, TX 77054, USA')"
2010-01-20 07:00:00,1.5000000000000001e+41,2700-2799,BELLFORT,Burglary,apartment,1,7,20,Wednesday,Jan,2010,2750,2750 BELLFORT,"((29.6678401, -95.38704899999999), '2750 W Bellfort Blvd, Houston, TX 77051, USA')"
2010-01-20 08:00:00,1.5000000000000001e+41,8400-8499,BARTELL,Theft,apartment parking lot,1,8,20,Wednesday,Jan,2010,8450,8450 BARTELL,"((29.6810444, -95.4221614), '8450 W Bartell Dr, Houston, TX 77054, USA')"
2010-01-20 12:00:00,1.5000000000000001e+41,2200-2299,SOUTH LP W,Theft,restaurant/cafeteria parking lot,1,12,20,Wednesday,Jan,2010,2250,2250 SOUTH LP W,"((29.678336, -95.412717), '2250 S Loop W, Houston, TX 77054, USA')"
2010-01-20 13:00:00,1.5000000000000001e+41,9800-9899,BUFFALO SPEEDWAY,Auto Theft,other parking lot,1,13,20,Wednesday,Jan,2010,9850,9850 BUFFALO SPEEDWAY,"((29.678717, -95.42544389999999), '9850 Buffalo Speedway, Houston, TX 77025, USA')"
2010-01-20 16:00:00,1.5000000000000001e+41,2500-2599,MURWORTH,Theft,grocery/supermarket parking lot,1,16,20,Wednesday,Jan,2010,2550,2550 MURWORTH,"((29.6852115, -95.41982650000001), '2550 Murworth Dr, Houston, TX 77054, USA')"
