,Date_Hour,Beat,OffenseType,Premise,NumOffenses,Hour,day,weekday,month,year,lat,lon,full_address
31,2010-01-17 12:00:00,10H80,Theft,clothing store,1,12,17,Sunday,Jan,2010,29.715453399999998,-95.41762370000001,"2550 University Blvd, Houston, TX 77005, USA"
32,2010-01-17 12:00:00,10H80,Theft,"gym,recreat,club hse,indr pool,spa",1,12,17,Sunday,Jan,2010,29.715453399999998,-95.41762370000001,"2550 University Blvd, Houston, TX 77005, USA"
33,2010-01-17 12:00:00,10H80,Theft,"gym,recreat,club hse,indr pool,spa",1,12,17,Sunday,Jan,2010,29.715453399999998,-95.41762370000001,"2550 University Blvd, Houston, TX 77005, USA"
34,2010-01-18 08:00:00,10H80,Burglary,vacant building (commercial),1,8,18,Monday,Jan,2010,29.743147999999998,-95.455473,"2350 Westcreek Ln, Houston, TX 77027, USA"
35,2010-01-18 20:00:00,10H80,Theft,road/street/sidewalk,1,20,18,Monday,Jan,2010,29.7249385,-95.4122613,"2250 Wroxton Rd, Houston, TX 77005, USA"
36,2010-01-18 22:00:00,10H80,Theft,apartment,1,22,18,Monday,Jan,2010,29.7282233,-95.4128347,"4150 Greenbriar Dr, Houston, TX 77098, USA"
37,2010-01-18 23:00:00,10H80,Theft,driveway,1,23,18,Monday,Jan,2010,29.730566600000003,-95.4015224,"1650 Vassar St, Houston, TX 77006, USA"
38,2010-01-19 17:00:00,10H80,Theft,commercial parking lot/garage,1,17,19,Tuesday,Jan,2010,29.710794099999998,-95.4003811,"6560 Fannin St #1950, Houston, TX 77030, USA"
39,2010-01-20 12:00:00,10H80,Theft,other parking lot,1,12,20,Wednesday,Jan,2010,29.7282233,-95.4128347,"4150 Greenbriar Dr, Houston, TX 77098, USA"
40,2010-01-20 12:00:00,10H80,Theft,other parking lot,1,12,20,Wednesday,Jan,2010,29.719575,-95.414185,"2350 Dunstan Rd, Houston, TX 77005, USA"
41,2010-01-20 12:00:00,10H80,Burglary,residence/house,1,12,20,Wednesday,Jan,2010,29.7282233,-95.4128347,"4150 Greenbriar Dr, Houston, TX 77098, USA"
42,2010-01-20 12:00:00,10H80,Burglary,residence/house,1,12,20,Wednesday,Jan,2010,29.719575,-95.414185,"2350 Dunstan Rd, Houston, TX 77005, USA"
43,2010-01-20 17:00:00,10H80,Burglary,other/unknown,1,17,20,Wednesday,Jan,2010,29.723452299999998,-95.4011262,"1750 Sunset Blvd, Houston, TX 77005, USA"
44,2010-01-21 11:00:00,10H80,Burglary,residence/house,1,11,21,Thursday,Jan,2010,29.7072895,-95.41464,"2350 Sheridan St, Houston, TX 77030, USA"
45,2010-01-21 16:00:00,10H80,Theft,hotel/motel/etc.,1,16,21,Thursday,Jan,2010,29.724563899999996,-95.3914547,"5750 S Main St, Houston, TX 77005, USA"
46,2010-01-22 06:00:00,10H80,Robbery,restaurant/cafeteria,1,6,22,Friday,Jan,2010,29.7031298,-95.3833218,"Jp Mcgovern Building, 2450 Holcombe Blvd, Houston, TX 77021, USA"
47,2010-01-24 07:00:00,10H80,Burglary,residence/house,1,7,24,Sunday,Jan,2010,29.724568400000003,-95.3964001,"5350 Dora St, Houston, TX 77005, USA"
48,2010-01-24 17:00:00,10H80,Theft,restaurant/cafeteria parking lot,1,17,24,Sunday,Jan,2010,29.673525399999995,-95.4178054,"2550 W Bellfort Blvd, Houston, TX 77054, USA"
49,2010-01-24 21:00:00,10H80,Theft,mall parking lot,1,21,24,Sunday,Jan,2010,29.725768,-95.416846,"2450 Bissonnet St, Houston, TX 77005, USA"
50,2010-01-24 21:00:00,10H80,Theft,mall parking lot,1,21,24,Sunday,Jan,2010,29.748146000000002,-95.6267142,"1950 Eldridge Pkwy, Houston, TX 77077, USA"
51,2010-01-24 21:00:00,10H80,Theft,road/street/sidewalk,1,21,24,Sunday,Jan,2010,29.725768,-95.416846,"2450 Bissonnet St, Houston, TX 77005, USA"
52,2010-01-24 21:00:00,10H80,Theft,road/street/sidewalk,1,21,24,Sunday,Jan,2010,29.748146000000002,-95.6267142,"1950 Eldridge Pkwy, Houston, TX 77077, USA"
53,2010-01-26 15:00:00,10H80,Burglary,residence/house,1,15,26,Tuesday,Jan,2010,29.7604267,-95.36980279999999,"Houston, TX, USA"
54,2010-01-26 15:00:00,10H80,Burglary,residence/house,1,15,26,Tuesday,Jan,2010,29.7604267,-95.36980279999999,"Houston, TX, USA"
55,2010-01-26 15:00:00,10H80,Burglary,residence/house,1,15,26,Tuesday,Jan,2010,29.7604267,-95.36980279999999,"Houston, TX, USA"
56,2010-01-26 15:00:00,10H80,Burglary,residence/house,1,15,26,Tuesday,Jan,2010,29.7604267,-95.36980279999999,"Houston, TX, USA"
57,2010-01-27 18:00:00,10H80,Theft,apartment parking lot,1,18,27,Wednesday,Jan,2010,29.7278707,-95.39155290000001,"5050 Montrose Blvd, Houston, TX 77006, USA"
58,2010-01-27 22:00:00,10H80,Theft,apartment parking lot,1,22,27,Wednesday,Jan,2010,29.7278707,-95.39155290000001,"5050 Montrose Blvd, Houston, TX 77006, USA"
59,2010-01-28 00:00:00,10H80,Theft,bar/night club,1,0,28,Thursday,Jan,2010,29.715453399999998,-95.41762370000001,"2550 University Blvd, Houston, TX 77005, USA"
60,2010-01-28 02:00:00,10H80,Aggravated Assault,road/street/sidewalk,1,2,28,Thursday,Jan,2010,29.71538,-95.4187652,"6250 Kirby Dr, Houston, TX 77098, USA"
61,2010-01-29 18:00:00,10H80,Theft,apartment parking lot,1,18,29,Friday,Jan,2010,29.703721,-95.4109329,"2250 Maroneal St, Houston, TX 77030, USA"
62,2010-02-01 10:00:00,10H80,Burglary,residence/house,1,10,1,Monday,Feb,2010,29.7087659,-95.40727,"2050 McClendon St, Houston, TX 77030, USA"
63,2010-02-02 00:00:00,10H80,Theft,apartment parking lot,1,0,2,Tuesday,Feb,2010,29.703721,-95.4109329,"2250 Maroneal St, Houston, TX 77030, USA"
64,2010-02-02 07:00:00,10H80,Robbery,restaurant/cafeteria,1,7,2,Tuesday,Feb,2010,29.7191105,-95.41779230000002,"5850 Kirby Dr, Houston, TX 77098, USA"
65,2010-02-02 17:00:00,10H80,Theft,road/street/sidewalk,1,17,2,Tuesday,Feb,2010,29.720845500000003,-95.4152277,"5050 Morningside Dr, Houston, TX 77005, USA"
66,2010-02-02 20:00:00,10H80,Burglary,garage/carport,1,20,2,Tuesday,Feb,2010,29.7299826,-95.3965819,"1350 Banks St, Houston, TX 77006, USA"
67,2010-02-03 08:00:00,10H80,Burglary,"multi-plex hme(duplex,triplex etc)",1,8,3,Wednesday,Feb,2010,29.730874800000002,-95.38767320000001,"750 Rosedale St, Houston, TX 77006, USA"
68,2010-02-04 01:00:00,10H80,Theft,bar/night club,1,1,4,Thursday,Feb,2010,29.715453399999998,-95.41762370000001,"2550 University Blvd, Houston, TX 77005, USA"
69,2010-02-04 11:00:00,10H80,Burglary,residence/house,1,11,4,Thursday,Feb,2010,29.7306172,-95.3872494,"850 Rosedale St, Houston, TX 77006, USA"
70,2010-02-04 16:00:00,10H80,Theft,clothing store,1,16,4,Thursday,Feb,2010,29.725768,-95.416846,"2450 Bissonnet St, Houston, TX 77005, USA"
71,2010-02-05 15:00:00,10H80,Theft,clothing store,1,15,5,Friday,Feb,2010,29.7163218,-95.4166667,"5550 Kelvin Dr, Houston, TX 77005, USA"
72,2010-02-05 19:00:00,10H80,Theft,specialty store (non-specific),1,19,5,Friday,Feb,2010,29.7160356,-95.4180427,"2550 Amherst St, Houston, TX 77005, USA"
73,2010-02-06 01:00:00,10H80,Theft,restaurant/cafeteria,1,1,6,Saturday,Feb,2010,29.673525399999995,-95.4178054,"2550 W Bellfort Blvd, Houston, TX 77054, USA"
74,2010-02-06 10:00:00,10H80,Theft,hotel/motel parking lot,1,10,6,Saturday,Feb,2010,29.724563899999996,-95.3914547,"5750 S Main St, Houston, TX 77005, USA"
75,2010-02-06 14:00:00,10H80,Theft,department/discount store,1,14,6,Saturday,Feb,2010,29.7163218,-95.4166667,"5550 Kelvin Dr, Houston, TX 77005, USA"
76,2010-02-07 00:00:00,10H80,Theft,apartment parking lot,1,0,7,Sunday,Feb,2010,29.730335800000002,-95.3945796,"1250 Banks St, Houston, TX 77006, USA"
77,2010-02-07 01:00:00,10H80,Theft,road/street/sidewalk,1,1,7,Sunday,Feb,2010,29.7298033,-95.4041898,"1750 Banks St, Houston, TX 77098, USA"
78,2010-02-07 18:00:00,10H80,Burglary,residence/house,1,18,7,Sunday,Feb,2010,29.7233048,-95.41034,"2150 Sunset Blvd, Houston, TX 77005, USA"
79,2010-02-08 23:00:00,10H80,Theft,apartment,1,23,8,Monday,Feb,2010,29.7119747,-95.4147012,"2350 Addison Rd, Houston, TX 77030, USA"
80,2010-02-09 08:00:00,10H80,Burglary,apartment,1,8,9,Tuesday,Feb,2010,29.7291189,-95.3898806,"50 Pinedale St, Houston, TX 77006, USA"
81,2010-02-09 12:00:00,10H80,Theft,driveway,1,12,9,Tuesday,Feb,2010,29.73043779999999,-95.3993515,"1550 Vassar St, Houston, TX 77006, USA"
82,2010-02-09 13:00:00,10H80,Theft,"parks & recreation, zoo, swim pool",1,13,9,Tuesday,Feb,2010,29.723309399999998,-95.4066731,"1950 Sunset Blvd, Houston, TX 77005, USA"
83,2010-02-10 05:00:00,10H80,Burglary,residence/house,1,5,10,Wednesday,Feb,2010,29.729518900000002,-95.4104408,"2150 Banks St, Houston, TX 77098, USA"
84,2010-02-10 07:00:00,10H80,Burglary,residence/house,1,7,10,Wednesday,Feb,2010,29.785352000000003,-95.36988840000001,"North, Houston, TX 77009, USA"
85,2010-02-10 15:00:00,10H80,Burglary,apartment,1,15,10,Wednesday,Feb,2010,29.703721,-95.4109329,"2250 Maroneal St, Houston, TX 77030, USA"
86,2010-02-10 19:00:00,10H80,Theft,misc. business (non-specific),1,19,10,Wednesday,Feb,2010,29.7192764,-95.4177603,"2550 Dunstan Rd, Houston, TX 77005, USA"
87,2010-02-10 20:00:00,10H80,Theft,restaurant/cafeteria parking lot,1,20,10,Wednesday,Feb,2010,29.717434899999997,-95.417972,"2550 Rice Boulevard, Houston, TX 77005, USA"
88,2010-02-11 09:00:00,10H80,Theft,restaurant/cafeteria parking lot,1,9,11,Thursday,Feb,2010,29.673525399999995,-95.4178054,"2550 W Bellfort Blvd, Houston, TX 77054, USA"
89,2010-02-11 20:00:00,10H80,Theft,department/discount store,1,20,11,Thursday,Feb,2010,29.725768,-95.416846,"2450 Bissonnet St, Houston, TX 77005, USA"
90,2010-02-11 22:00:00,10H80,Theft,bar/night club parking lot,1,22,11,Thursday,Feb,2010,29.7192764,-95.4177603,"2550 Dunstan Rd, Houston, TX 77005, USA"
91,2010-02-11 23:00:00,10H80,Theft,bar/night club,1,23,11,Thursday,Feb,2010,29.71547039999999,-95.4149135,"5650 Morningside Dr, Houston, TX 77005, USA"
92,2010-02-12 14:00:00,10H80,Theft,specialty store (non-specific),1,14,12,Friday,Feb,2010,29.7176604,-95.41657870000002,"2450 Rice Boulevard, Houston, TX 77005, USA"
93,2010-02-12 22:00:00,10H80,Theft,hospital parking lot,1,22,12,Friday,Feb,2010,29.7031298,-95.3833218,"Jp Mcgovern Building, 2450 Holcombe Blvd, Houston, TX 77021, USA"
94,2010-02-13 13:00:00,10H80,Theft,other parking lot,1,13,13,Saturday,Feb,2010,29.727395899999998,-95.4177304,"2550 Bartlett St, Houston, TX 77098, USA"
95,2010-02-15 03:00:00,10H80,Burglary,bar/night club,1,3,15,Monday,Feb,2010,29.71547039999999,-95.4149135,"5650 Morningside Dr, Houston, TX 77005, USA"
96,2010-02-15 07:00:00,10H80,Theft,commercial parking lot/garage,1,7,15,Monday,Feb,2010,29.725733,-95.414767,"2350 Bissonnet St, Houston, TX 77098, USA"
97,2010-02-15 13:00:00,10H80,Theft,restaurant/cafeteria parking lot,1,13,15,Monday,Feb,2010,29.673525399999995,-95.4178054,"2550 W Bellfort Blvd, Houston, TX 77054, USA"
98,2010-02-15 14:00:00,10H80,Theft,"theatres,dinner theaters,auditor.",1,14,15,Monday,Feb,2010,29.7261419,-95.3914604,"1050 Bissonnet St, Houston, TX 77005, USA"
99,2010-02-15 17:00:00,10H80,Burglary,apartment/rental office,1,17,15,Monday,Feb,2010,29.703721,-95.4109329,"2250 Maroneal St, Houston, TX 77030, USA"
100,2010-02-15 19:00:00,10H80,Burglary,garage/carport,1,19,15,Monday,Feb,2010,29.7286098,-95.3929907,"4950 Yoakum Blvd, Houston, TX 77006, USA"
101,2010-02-15 23:00:00,10H80,Burglary,residence/house,1,23,15,Monday,Feb,2010,29.7298033,-95.4041898,"1750 Banks St, Houston, TX 77098, USA"
102,2010-02-16 10:00:00,10H80,Theft,road/street/sidewalk,1,10,16,Tuesday,Feb,2010,29.7000355,-95.41447070000001,"2350 Underwood St, Houston, TX 77030, USA"
103,2010-02-16 17:00:00,10H80,Burglary,residence/house,1,17,16,Tuesday,Feb,2010,32.9747287,-96.88754759999999,"2150 N Josey Ln Suite 306, Carrollton, TX 75006, USA"
104,2010-02-17 08:00:00,10H80,Burglary,residence/house,1,8,17,Wednesday,Feb,2010,29.701836,-95.4180844,"2550 Glen Haven Blvd, Houston, TX 77030, USA"
105,2010-02-17 13:00:00,10H80,Theft,department/discount store,1,13,17,Wednesday,Feb,2010,29.725768,-95.416846,"2450 Bissonnet St, Houston, TX 77005, USA"
106,2010-02-17 18:00:00,10H80,Theft,restaurant/cafeteria parking lot,1,18,17,Wednesday,Feb,2010,29.715104999999998,-95.397329,"6400 Fannin St Suite 2450, Houston, TX 77030, USA"
107,2010-02-18 13:00:00,10H80,Theft,other/unknown,1,13,18,Thursday,Feb,2010,29.7042164,-95.4085918,"7150 Montclair Dr, Houston, TX 77030, USA"
108,2010-02-19 03:00:00,10H80,Burglary,office building,1,3,19,Friday,Feb,2010,29.698361300000002,-95.4113712,"7550 S Main St, Houston, TX 77030, USA"
109,2010-02-19 18:00:00,10H80,Burglary,commercial building,1,18,19,Friday,Feb,2010,29.731076899999998,-95.3914227,"4650 Montrose Blvd, Houston, TX 77006, USA"
110,2010-02-19 19:00:00,10H80,Theft,department/discount store,1,19,19,Friday,Feb,2010,29.716900399999997,-95.4158182,"2450 Times Blvd, Houston, TX 77005, USA"
111,2010-02-20 09:00:00,10H80,Burglary,apartment,1,9,20,Saturday,Feb,2010,29.731081699999997,-95.39457409999999,"1250 Autrey St, Houston, TX 77006, USA"
112,2010-02-20 12:00:00,10H80,Burglary,garage/carport,1,12,20,Saturday,Feb,2010,29.725006899999997,-95.40850259999999,"2050 Wroxton Rd, Houston, TX 77005, USA"
113,2010-02-20 15:00:00,10H80,Burglary,apartment,1,15,20,Saturday,Feb,2010,29.730335800000002,-95.3945796,"1250 Banks St, Houston, TX 77006, USA"
114,2010-02-20 16:00:00,10H80,Burglary,apartment,1,16,20,Saturday,Feb,2010,29.7300442,-95.3883454,"750 Chelsea Blvd, Houston, TX 77006, USA"
115,2010-02-20 23:00:00,10H80,Theft,service/gas station,1,23,20,Saturday,Feb,2010,29.717434899999997,-95.417972,"2550 Rice Boulevard, Houston, TX 77005, USA"
116,2010-02-21 00:00:00,10H80,Theft,residence/house,1,0,21,Sunday,Feb,2010,29.730467200000003,-95.40404840000001,"1750 Vassar St, Houston, TX 77098, USA"
117,2010-02-21 17:00:00,10H80,Theft,department/discount store,1,17,21,Sunday,Feb,2010,29.715453399999998,-95.41762370000001,"2550 University Blvd, Houston, TX 77005, USA"
118,2010-02-21 18:00:00,10H80,Theft,other/unknown,1,18,21,Sunday,Feb,2010,29.719394199999996,-95.4151567,"5150 Morningside Dr, Houston, TX 77005, USA"
119,2010-02-21 19:00:00,10H80,Theft,apartment parking lot,1,19,21,Sunday,Feb,2010,29.704303600000003,-95.4120199,"7050 Greenbriar Dr, Houston, TX 77030, USA"
